attempt_id,student_id,exam_type,test_number,test_date,question_id,topic,subtopic,difficulty,is_correct,time_taken,total_marks,marks_obtained
ATT_00251,STU_0003,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,easy,True,36,4,4
ATT_00252,STU_0003,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,easy,True,90,4,4
ATT_00253,STU_0003,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,easy,True,49,4,4
ATT_00254,STU_0003,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,easy,True,73,4,4
ATT_00255,STU_0003,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,easy,True,78,4,4
ATT_00256,STU_0003,JEE,2,2026-02-08,Q_0027,Mathematics,Trigonometry,easy,True,44,4,4
ATT_00257,STU_0003,JEE,2,2026-02-08,Q_0028,Mathematics,Trigonometry,easy,True,36,4,4
ATT_00258,STU_0003,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,easy,True,52,4,4
ATT_00259,STU_0003,JEE,2,2026-02-08,Q_0030,Mathematics,Coordinate Geometry,easy,True,57,4,4
ATT_00260,STU_0003,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,easy,True,59,4,4
ATT_00261,STU_0003,JEE,2,2026-02-08,Q_0032,Mathematics,Probability,easy,True,34,4,4
ATT_00262,STU_0003,JEE,2,2026-02-08,Q_0033,Mathematics,Probability,easy,True,70,4,4
ATT_00263,STU_0003,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,64,4,4
ATT_00264,STU_0003,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,51,4,4
ATT_00265,STU_0003,JEE,3,2026-02-15,Q_0003,Physics,Mechanics,easy,True,45,4,4
ATT_00266,STU_0003,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,52,4,4
ATT_00267,STU_0003,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,easy,True,67,4,4
ATT_00268,STU_0003,JEE,3,2026-02-15,Q_0006,Physics,Thermodynamics,easy,True,59,4,4
ATT_00269,STU_0003,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,90,4,4
ATT_00270,STU_0003,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,easy,True,47,4,4
ATT_00271,STU_0003,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,53,4,4
ATT_00272,STU_0003,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,41,4,4
ATT_00273,STU_0003,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,easy,True,42,4,4
ATT_00274,STU_0003,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,84,4,4
ATT_00275,STU_0003,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,64,4,4
ATT_00276,STU_0003,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,easy,True,60,4,4
ATT_00277,STU_0003,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,54,4,4
ATT_00278,STU_0003,JEE,3,2026-02-15,Q_0016,Chemistry,Organic Chemistry,easy,True,32,4,4
ATT_00279,STU_0003,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,easy,True,53,4,4
ATT_00280,STU_0003,JEE,3,2026-02-15,Q_0018,Chemistry,Inorganic Chemistry,easy,True,67,4,4
ATT_00281,STU_0003,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,easy,True,57,4,4
ATT_00282,STU_0003,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,65,4,4
ATT_00283,STU_0003,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,easy,True,57,4,4
ATT_00284,STU_0003,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,66,4,4
ATT_00285,STU_0003,JEE,3,2026-02-15,Q_0023,Mathematics,Algebra,easy,True,76,4,4
ATT_00286,STU_0003,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,79,4,4
ATT_00287,STU_0003,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,easy,True,75,4,4
ATT_00288,STU_0003,JEE,3,2026-02-15,Q_0026,Mathematics,Calculus,easy,True,79,4,4
ATT_00289,STU_0003,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,easy,True,31,4,4
ATT_00290,STU_0003,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,easy,True,68,4,4
ATT_00291,STU_0003,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,easy,True,74,4,4
ATT_00292,STU_0003,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,easy,True,80,4,4
ATT_00293,STU_0003,JEE,3,2026-02-15,Q_0031,Mathematics,Probability,easy,True,58,4,4
ATT_00294,STU_0003,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,easy,True,84,4,4
ATT_00295,STU_0004,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,False,136,4,-1
ATT_00296,STU_0004,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,True,88,4,4
ATT_00297,STU_0004,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,medium,True,108,4,4
ATT_00298,STU_0004,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,medium,True,111,4,4
ATT_00299,STU_0004,JEE,1,2026-02-01,Q_0005,Physics,Thermodynamics,medium,False,183,4,-1
ATT_00300,STU_0004,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,hard,False,206,4,-1
ATT_00301,STU_0004,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,medium,True,115,4,4
ATT_00302,STU_0004,JEE,1,2026-02-01,Q_0008,Physics,Electromagnetism,hard,False,205,4,-1
ATT_00303,STU_0004,JEE,1,2026-02-01,Q_0009,Physics,Optics,medium,True,127,4,4
ATT_00304,STU_0004,JEE,1,2026-02-01,Q_0010,Physics,Optics,hard,False,300,4,-1
ATT_00305,STU_0004,JEE,1,2026-02-01,Q_0011,Physics,Optics,medium,True,144,4,4
ATT_00306,STU_0004,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,medium,True,76,4,4
ATT_00307,STU_0004,JEE,1,2026-02-01,Q_0013,Physics,Modern Physics,medium,False,149,4,-1
ATT_00308,STU_0004,JEE,1,2026-02-01,Q_0014,Physics,Modern Physics,medium,True,107,4,4
ATT_00309,STU_0004,JEE,1,2026-02-01,Q_0015,Chemistry,Physical Chemistry,hard,False,300,4,-1
ATT_00310,STU_0004,JEE,1,2026-02-01,Q_0016,Chemistry,Physical Chemistry,hard,False,257,4,-1
ATT_00311,STU_0004,JEE,1,2026-02-01,Q_0017,Chemistry,Physical Chemistry,medium,False,124,4,-1
ATT_00312,STU_0004,JEE,1,2026-02-01,Q_0018,Chemistry,Organic Chemistry,medium,False,194,4,-1
ATT_00313,STU_0004,JEE,1,2026-02-01,Q_0019,Chemistry,Organic Chemistry,medium,False,200,4,-1
ATT_00314,STU_0004,JEE,1,2026-02-01,Q_0020,Chemistry,Organic Chemistry,hard,False,277,4,-1
ATT_00315,STU_0004,JEE,1,2026-02-01,Q_0021,Chemistry,Inorganic Chemistry,hard,False,269,4,-1
ATT_00316,STU_0004,JEE,1,2026-02-01,Q_0022,Chemistry,Inorganic Chemistry,hard,False,300,4,-1
ATT_00317,STU_0004,JEE,1,2026-02-01,Q_0023,Chemistry,Inorganic Chemistry,hard,False,300,4,-1
ATT_00318,STU_0004,JEE,1,2026-02-01,Q_0024,Mathematics,Algebra,medium,False,138,4,-1
ATT_00319,STU_0004,JEE,1,2026-02-01,Q_0025,Mathematics,Algebra,medium,False,194,4,-1
ATT_00320,STU_0004,JEE,1,2026-02-01,Q_0026,Mathematics,Calculus,hard,False,300,4,-1
ATT_00321,STU_0004,JEE,1,2026-02-01,Q_0027,Mathematics,Calculus,medium,False,105,4,-1
ATT_00322,STU_0004,JEE,1,2026-02-01,Q_0028,Mathematics,Trigonometry,hard,False,300,4,-1
ATT_00323,STU_0004,JEE,1,2026-02-01,Q_0029,Mathematics,Trigonometry,medium,False,213,4,-1
ATT_00324,STU_0004,JEE,1,2026-02-01,Q_0030,Mathematics,Trigonometry,hard,False,300,4,-1
ATT_00325,STU_0004,JEE,1,2026-02-01,Q_0031,Mathematics,Coordinate Geometry,medium,False,116,4,-1
ATT_00326,STU_0004,JEE,1,2026-02-01,Q_0032,Mathematics,Coordinate Geometry,medium,False,149,4,-1
ATT_00327,STU_0004,JEE,1,2026-02-01,Q_0033,Mathematics,Coordinate Geometry,hard,False,223,4,-1
ATT_00328,STU_0004,JEE,1,2026-02-01,Q_0034,Mathematics,Probability,hard,False,300,4,-1
ATT_00329,STU_0004,JEE,1,2026-02-01,Q_0035,Mathematics,Probability,hard,False,216,4,-1
ATT_00330,STU_0004,JEE,1,2026-02-01,Q_0036,Mathematics,Probability,medium,False,118,4,-1
ATT_00331,STU_0004,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,84,4,4
ATT_00332,STU_0004,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,medium,False,191,4,-1
ATT_00333,STU_0004,JEE,2,2026-02-08,Q_0003,Physics,Thermodynamics,medium,True,134,4,4
ATT_00334,STU_0004,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,medium,False,168,4,-1
ATT_00335,STU_0004,JEE,2,2026-02-08,Q_0005,Physics,Electromagnetism,medium,False,233,4,-1
ATT_00336,STU_0004,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,hard,False,245,4,-1
ATT_00337,STU_0004,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,medium,True,140,4,4
ATT_00338,STU_0004,JEE,2,2026-02-08,Q_0008,Physics,Optics,medium,False,185,4,-1
ATT_00339,STU_0004,JEE,2,2026-02-08,Q_0009,Physics,Optics,hard,False,300,4,-1
ATT_00340,STU_0004,JEE,2,2026-02-08,Q_0010,Physics,Modern Physics,medium,True,70,4,4
ATT_00341,STU_0004,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,medium,True,82,4,4
ATT_00342,STU_0004,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,medium,True,86,4,4
ATT_00343,STU_0004,JEE,2,2026-02-08,Q_0013,Chemistry,Physical Chemistry,medium,True,73,4,4
ATT_00344,STU_0004,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,medium,False,178,4,-1
ATT_00345,STU_0004,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,hard,False,300,4,-1
ATT_00346,STU_0004,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,medium,False,224,4,-1
ATT_00347,STU_0004,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,medium,True,118,4,4
ATT_00348,STU_0004,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,hard,False,132,4,-1
ATT_00349,STU_0004,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,hard,False,300,4,-1
ATT_00350,STU_0004,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,hard,False,222,4,-1
ATT_00351,STU_0004,JEE,2,2026-02-08,Q_0021,Chemistry,Inorganic Chemistry,hard,False,174,4,-1
ATT_00352,STU_0004,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,105,4,4
ATT_00353,STU_0004,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,hard,False,265,4,-1
ATT_00354,STU_0004,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,medium,False,188,4,-1
ATT_00355,STU_0004,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,medium,True,102,4,4
ATT_00356,STU_0004,JEE,2,2026-02-08,Q_0026,Mathematics,Calculus,hard,False,300,4,-1
ATT_00357,STU_0004,JEE,2,2026-02-08,Q_0027,Mathematics,Trigonometry,medium,False,202,4,-1
ATT_00358,STU_0004,JEE,2,2026-02-08,Q_0028,Mathematics,Trigonometry,medium,True,77,4,4
ATT_00359,STU_0004,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,hard,False,157,4,-1
ATT_00360,STU_0004,JEE,2,2026-02-08,Q_0030,Mathematics,Coordinate Geometry,medium,True,96,4,4
ATT_00361,STU_0004,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,77,4,4
ATT_00362,STU_0004,JEE,2,2026-02-08,Q_0032,Mathematics,Probability,medium,False,224,4,-1
ATT_00363,STU_0004,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,medium,False,174,4,-1
ATT_00364,STU_0004,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,medium,False,170,4,-1
ATT_00365,STU_0004,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,medium,True,148,4,4
ATT_00366,STU_0004,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,medium,True,127,4,4
ATT_00367,STU_0004,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,medium,True,86,4,4
ATT_00368,STU_0004,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,medium,True,68,4,4
ATT_00369,STU_0004,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,medium,True,88,4,4
ATT_00370,STU_0004,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,easy,True,62,4,4
ATT_00371,STU_0004,JEE,3,2026-02-15,Q_0009,Physics,Optics,medium,False,165,4,-1
ATT_00372,STU_0004,JEE,3,2026-02-15,Q_0010,Physics,Optics,medium,True,121,4,4
ATT_00373,STU_0004,JEE,3,2026-02-15,Q_0011,Physics,Optics,easy,True,35,4,4
ATT_00374,STU_0004,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,medium,True,62,4,4
ATT_00375,STU_0004,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,40,4,4
ATT_00376,STU_0004,JEE,3,2026-02-15,Q_0014,Physics,Modern Physics,easy,True,31,4,4
ATT_00377,STU_0004,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,medium,False,110,4,-1
ATT_00378,STU_0004,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,medium,False,109,4,-1
ATT_00379,STU_0004,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,medium,True,144,4,4
ATT_00380,STU_0004,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,hard,False,300,4,-1
ATT_00381,STU_0004,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,hard,False,278,4,-1
ATT_00382,STU_0004,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,hard,False,225,4,-1
ATT_00383,STU_0004,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,hard,False,202,4,-1
ATT_00384,STU_0004,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,hard,False,219,4,-1
ATT_00385,STU_0004,JEE,3,2026-02-15,Q_0023,Mathematics,Calculus,hard,False,207,4,-1
ATT_00386,STU_0004,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,hard,False,229,4,-1
ATT_00387,STU_0004,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,medium,False,166,4,-1
ATT_00388,STU_0004,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,medium,False,110,4,-1
ATT_00389,STU_0004,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,medium,False,176,4,-1
ATT_00390,STU_0004,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,hard,False,225,4,-1
ATT_00391,STU_0004,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,hard,False,274,4,-1
ATT_00392,STU_0004,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,medium,True,139,4,4
ATT_00393,STU_0004,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,medium,True,120,4,4
ATT_00394,STU_0004,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,hard,False,218,4,-1
ATT_00395,STU_0004,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,hard,False,168,4,-1
ATT_00396,STU_0004,JEE,3,2026-02-15,Q_0034,Mathematics,Probability,hard,False,186,4,-1
ATT_00397,STU_0005,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,63,4,4
ATT_00398,STU_0005,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,easy,True,35,4,4
ATT_00399,STU_0005,JEE,1,2026-02-01,Q_0003,Physics,Mechanics,medium,True,83,4,4
ATT_00400,STU_0005,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,easy,True,89,4,4
ATT_00401,STU_0005,JEE,1,2026-02-01,Q_0005,Physics,Thermodynamics,medium,True,135,4,4
ATT_00402,STU_0005,JEE,1,2026-02-01,Q_0006,Physics,Thermodynamics,easy,True,67,4,4
ATT_00403,STU_0005,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,easy,True,35,4,4
ATT_00404,STU_0005,JEE,1,2026-02-01,Q_0008,Physics,Electromagnetism,medium,True,84,4,4
ATT_00405,STU_0005,JEE,1,2026-02-01,Q_0009,Physics,Optics,easy,True,32,4,4
ATT_00406,STU_0005,JEE,1,2026-02-01,Q_0010,Physics,Optics,easy,True,82,4,4
ATT_00407,STU_0005,JEE,1,2026-02-01,Q_0011,Physics,Optics,easy,True,43,4,4
ATT_00408,STU_0005,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,easy,True,40,4,4
ATT_00409,STU_0005,JEE,1,2026-02-01,Q_0013,Physics,Modern Physics,easy,True,58,4,4
ATT_00410,STU_0005,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,medium,True,82,4,4
ATT_00411,STU_0005,JEE,1,2026-02-01,Q_0015,Chemistry,Physical Chemistry,medium,True,83,4,4
ATT_00412,STU_0005,JEE,1,2026-02-01,Q_0016,Chemistry,Physical Chemistry,easy,True,57,4,4
ATT_00413,STU_0005,JEE,1,2026-02-01,Q_0017,Chemistry,Organic Chemistry,easy,True,58,4,4
ATT_00414,STU_0005,JEE,1,2026-02-01,Q_0018,Chemistry,Organic Chemistry,medium,True,132,4,4
ATT_00415,STU_0005,JEE,1,2026-02-01,Q_0019,Chemistry,Organic Chemistry,easy,True,40,4,4
ATT_00416,STU_0005,JEE,1,2026-02-01,Q_0020,Chemistry,Inorganic Chemistry,medium,True,109,4,4
ATT_00417,STU_0005,JEE,1,2026-02-01,Q_0021,Chemistry,Inorganic Chemistry,medium,True,70,4,4
ATT_00418,STU_0005,JEE,1,2026-02-01,Q_0022,Chemistry,Inorganic Chemistry,easy,True,87,4,4
ATT_00419,STU_0005,JEE,1,2026-02-01,Q_0023,Mathematics,Algebra,easy,True,89,4,4
ATT_00420,STU_0005,JEE,1,2026-02-01,Q_0024,Mathematics,Algebra,easy,True,74,4,4
ATT_00421,STU_0005,JEE,1,2026-02-01,Q_0025,Mathematics,Calculus,medium,True,123,4,4
ATT_00422,STU_0005,JEE,1,2026-02-01,Q_0026,Mathematics,Calculus,easy,True,38,4,4
ATT_00423,STU_0005,JEE,1,2026-02-01,Q_0027,Mathematics,Trigonometry,easy,True,59,4,4
ATT_00424,STU_0005,JEE,1,2026-02-01,Q_0028,Mathematics,Trigonometry,medium,True,102,4,4
ATT_00425,STU_0005,JEE,1,2026-02-01,Q_0029,Mathematics,Trigonometry,medium,True,104,4,4
ATT_00426,STU_0005,JEE,1,2026-02-01,Q_0030,Mathematics,Coordinate Geometry,medium,True,122,4,4
ATT_00427,STU_0005,JEE,1,2026-02-01,Q_0031,Mathematics,Coordinate Geometry,medium,True,90,4,4
ATT_00428,STU_0005,JEE,1,2026-02-01,Q_0032,Mathematics,Probability,medium,True,113,4,4
ATT_00429,STU_0005,JEE,1,2026-02-01,Q_0033,Mathematics,Probability,easy,True,65,4,4
ATT_00430,STU_0005,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,78,4,4
ATT_00431,STU_0005,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,easy,True,40,4,4
ATT_00432,STU_0005,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,easy,True,41,4,4
ATT_00433,STU_0005,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,easy,True,68,4,4
ATT_00434,STU_0005,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,medium,True,95,4,4
ATT_00435,STU_0005,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,medium,True,145,4,4
ATT_00436,STU_0005,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,easy,True,63,4,4
ATT_00437,STU_0005,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,medium,True,127,4,4
ATT_00438,STU_0005,JEE,2,2026-02-08,Q_0009,Physics,Optics,easy,True,66,4,4
ATT_00439,STU_0005,JEE,2,2026-02-08,Q_0010,Physics,Optics,easy,True,31,4,4
ATT_00440,STU_0005,JEE,2,2026-02-08,Q_0011,Physics,Optics,easy,True,55,4,4
ATT_00441,STU_0005,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,easy,True,82,4,4
ATT_00442,STU_0005,JEE,2,2026-02-08,Q_0013,Physics,Modern Physics,medium,True,84,4,4
ATT_00443,STU_0005,JEE,2,2026-02-08,Q_0014,Physics,Modern Physics,easy,True,54,4,4
ATT_00444,STU_0005,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,medium,True,121,4,4
ATT_00445,STU_0005,JEE,2,2026-02-08,Q_0016,Chemistry,Physical Chemistry,medium,True,75,4,4
ATT_00446,STU_0005,JEE,2,2026-02-08,Q_0017,Chemistry,Physical Chemistry,medium,True,128,4,4
ATT_00447,STU_0005,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,medium,True,145,4,4
ATT_00448,STU_0005,JEE,2,2026-02-08,Q_0019,Chemistry,Organic Chemistry,easy,True,64,4,4
ATT_00449,STU_0005,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,easy,True,89,4,4
ATT_00450,STU_0005,JEE,2,2026-02-08,Q_0021,Chemistry,Inorganic Chemistry,easy,True,76,4,4
ATT_00451,STU_0005,JEE,2,2026-02-08,Q_0022,Chemistry,Inorganic Chemistry,easy,True,51,4,4
ATT_00452,STU_0005,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,easy,True,80,4,4
ATT_00453,STU_0005,JEE,2,2026-02-08,Q_0024,Mathematics,Algebra,medium,True,130,4,4
ATT_00454,STU_0005,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,easy,True,53,4,4
ATT_00455,STU_0005,JEE,2,2026-02-08,Q_0026,Mathematics,Calculus,easy,True,82,4,4
ATT_00456,STU_0005,JEE,2,2026-02-08,Q_0027,Mathematics,Calculus,easy,True,33,4,4
ATT_00457,STU_0005,JEE,2,2026-02-08,Q_0028,Mathematics,Trigonometry,easy,True,43,4,4
ATT_00458,STU_0005,JEE,2,2026-02-08,Q_0029,Mathematics,Trigonometry,easy,True,53,4,4
ATT_00459,STU_0005,JEE,2,2026-02-08,Q_0030,Mathematics,Coordinate Geometry,easy,True,53,4,4
ATT_00460,STU_0005,JEE,2,2026-02-08,Q_0031,Mathematics,Coordinate Geometry,easy,True,89,4,4
ATT_00461,STU_0005,JEE,2,2026-02-08,Q_0032,Mathematics,Probability,easy,True,89,4,4
ATT_00462,STU_0005,JEE,2,2026-02-08,Q_0033,Mathematics,Probability,medium,True,131,4,4
ATT_00463,STU_0005,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,43,4,4
ATT_00464,STU_0005,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,63,4,4
ATT_00465,STU_0005,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,medium,True,134,4,4
ATT_00466,STU_0005,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,67,4,4
ATT_00467,STU_0005,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,medium,True,70,4,4
ATT_00468,STU_0005,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,easy,True,51,4,4
ATT_00469,STU_0005,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,57,4,4
ATT_00470,STU_0005,JEE,3,2026-02-15,Q_0008,Physics,Optics,easy,True,68,4,4
ATT_00471,STU_0005,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,59,4,4
ATT_00472,STU_0005,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,63,4,4
ATT_00473,STU_0005,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,easy,True,46,4,4
ATT_00474,STU_0005,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,medium,True,83,4,4
ATT_00475,STU_0005,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,77,4,4
ATT_00476,STU_0005,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,easy,True,44,4,4
ATT_00477,STU_0005,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,51,4,4
ATT_00478,STU_0005,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,easy,True,40,4,4
ATT_00479,STU_0005,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,medium,True,89,4,4
ATT_00480,STU_0005,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,easy,True,64,4,4
ATT_00481,STU_0005,JEE,3,2026-02-15,Q_0019,Chemistry,Organic Chemistry,easy,True,89,4,4
ATT_00482,STU_0005,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,81,4,4
ATT_00483,STU_0005,JEE,3,2026-02-15,Q_0021,Chemistry,Inorganic Chemistry,easy,True,90,4,4
ATT_00484,STU_0005,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,41,4,4
ATT_00485,STU_0005,JEE,3,2026-02-15,Q_0023,Mathematics,Algebra,easy,True,38,4,4
ATT_00486,STU_0005,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,57,4,4
ATT_00487,STU_0005,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,easy,True,90,4,4
ATT_00488,STU_0005,JEE,3,2026-02-15,Q_0026,Mathematics,Calculus,easy,True,30,4,4
ATT_00489,STU_0005,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,easy,True,43,4,4
ATT_00490,STU_0005,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,easy,True,56,4,4
ATT_00491,STU_0005,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,easy,True,44,4,4
ATT_00492,STU_0005,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,medium,True,141,4,4
ATT_00493,STU_0005,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,easy,True,45,4,4
ATT_00494,STU_0005,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,easy,True,49,4,4
ATT_00495,STU_0005,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,easy,True,79,4,4
ATT_00496,STU_0005,JEE,3,2026-02-15,Q_0034,Mathematics,Probability,easy,True,46,4,4
ATT_00497,STU_0006,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,120,4,4
ATT_00498,STU_0006,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,easy,True,34,4,4
ATT_00499,STU_0006,JEE,1,2026-02-01,Q_0003,Physics,Mechanics,easy,True,51,4,4
ATT_00500,STU_0006,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,medium,True,126,4,4
